Identification Brand,Identification Model,Identification Year,Identification Variant,Identification Body Type,Identification Seating Capacity,Identification Segment,Pricing Delhi Ex Showroom Price,Pricing Delhi Resale Value,Engine Cc,Engine Type,Engine Turbo,Engine Bhp,Engine Torque,Engine Transmission,Engine Gears,Engine Drive,Engine 0 100 Sec,Efficiency Fuel Type,Efficiency Mileage Arai,Efficiency Mileage City,Efficiency Mileage Highway,Dimensions Length,Dimensions Width,Dimensions Height,Dimensions Wheelbase,Dimensions Ground Clearance,Dimensions Weight Kg,Dimensions Boot Liters,Ev Data Is Ev,Ev Data Battery Kwh,Ev Data Range Km,Ev Data Charging Ac Hours,Ev Data Charging Dc Min,Safety Ncap Stars,Safety Airbags,Safety Abs,Safety Esp,Safety Hill Hold,Safety Isofix,Safety Tpms,Safety Adas Level 2,Warranty Years,Warranty Km,Warranty Service Km
MG Motor,Astor,2025,Select CVT,SUV,5,Compact SUV,1425000,Good,1498,Petrol,FALSE,110,144,CVT,7,FWD,12,Petrol,15.5,11,14.5,4323,1809,1650,2610,180,1350,448,FALSE,0,0,0,0,5,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5,100000,10000
MG Motor,Astor,2025,Sharp Pro CVT,SUV,5,Compact SUV,1850000,Strong,1498,Petrol,FALSE,110,144,CVT,7,FWD,12,Petrol,15.4,11.5,14.5,4323,1809,1650,2600,180,1350,448,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,150000,10000
MG Motor,Astor,2025,Savvy Pro CVT,SUV,5,C-Segment SUV,1899000,Strong,1349,Petrol,TRUE,140,220,CVT,7,FWD,9.5,Petrol,14.8,11.5,16.5,4323,1809,1650,2610,175,1350,448,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,150000,10000
MG Motor,Hector,2025,Style,SUV,5,Mid-Size SUV,1750000,Good,1451,Turbo Petrol,TRUE,143,250,Manual,6,FWD,11.5,Petrol,14.8,11,14,4655,1835,1760,2750,190,1650,587,FALSE,0,0,0,0,5,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5,150000,15000
MG Motor,Hector,2025,Shine Pro,SUV,5,Mid-Size SUV,1890000,Good,1451,Turbo Petrol,TRUE,143,250,CVT,7,FWD,11.5,Petrol,14.5,11,16,4699,1835,1760,2750,195,1700,587,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5,150000,15000
MG Motor,Hector,2025,Select Pro,SUV,5,Mid-Size SUV,1950000,Good,1451,Turbo Petrol,TRUE,143,250,CVT,7,FWD,11.5,Petrol,14.5,10,13.5,4655,1835,1760,2750,195,1650,587,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,150000,15000
MG Motor,Hector,2025,Smart Pro,SUV,5,Mid-Size SUV,1850000,Good,1451,Petrol,TRUE,143,250,CVT,7,FWD,11.5,Petrol,14.5,10.5,15,4699,1835,1760,2750,190,1650,587,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,150000,10000
MG Motor,Hector,2025,Sharp Pro,SUV,5,Mid-Size SUV,2250000,Good,1451,Petrol,TRUE,141,250,DCT,8,FWD,11.5,Petrol,14.5,10.5,13.5,4699,1835,1760,2750,190,1650,587,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,150000,15000
MG Motor,Hector,2025,Savvy Pro,SUV,5,Mid-Size SUV,2380000,Strong,1451,Petrol,TRUE,143,250,Automatic,8,FWD,11.5,Petrol,14.5,9.5,12.5,4699,1835,1760,2750,195,1650,587,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,100000,10000
MG Motor,Hector,2025,Sharp Pro CVT,SUV,5,Mid-Size SUV,2150000,Strong,1451,Petrol,TRUE,143,250,CVT,7,FWD,11.5,Petrol,13.5,9.5,12.5,4699,1835,1760,2750,195,1650,587,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,100000,10000
MG Motor,Hector,2025,Savvy Pro CVT,SUV,5,Mid-Size SUV,2320000,Good,1451,Petrol,TRUE,143,250,CVT,7,FWD,12.5,Petrol,14.5,10.5,13,4699,1835,1760,2750,190,1650,587,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,150000,10000
MG Motor,Hector Plus,2025,Style 7Str,SUV,7,Mid-Size SUV,1750000,Good,1451,Turbo Petrol,TRUE,143,250,Manual,6,FWD,11.5,Petrol,14.5,10.5,13,4699,1835,1760,2750,192,1650,155,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,100000,10000
MG Motor,Hector Plus,2025,Select Pro 7Str,SUV,7,Mid-Size SUV,2050000,Good,1451,Turbo Petrol,TRUE,143,250,CVT,7,FWD,11.5,Petrol,14.5,11.6,13,4699,1835,1760,2750,195,1700,155,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,150000,10000
MG Motor,Hector Plus,2025,Sharp Pro 6Str,SUV,6,Mid-Size SUV,2350000,Good,1451,Turbo Petrol,TRUE,141,250,Automatic,7,FWD,11.5,Petrol,13.5,9.5,12,4720,1835,1760,2750,195,1750,155,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,150000,10000
MG Motor,Hector Plus,2025,Savvy Pro 6Str,SUV,6,Premium Mid-Size SUV,2450000,Strong,1451,Turbo Petrol,TRUE,143,250,CVT,8,FWD,11.5,Petrol,14.5,9,12,4720,1835,1760,2750,190,1750,155,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,150000,10000
MG Motor,ZS EV,2025,Excite Pro,SUV,5,Compact SUV,2150000,Excellent,0,Electric Motor,FALSE,177,280,Automatic,1,FWD,8.5,Electric,0,0,0,4323,1809,1649,2581,175,1610,448,TRUE,50.3,461,8.5,60,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5,150000,10000
MG Motor,ZS EV,2025,Exclusive Plus,SUV,5,Compact EV,2550000,Good,0,Electric Motor,FALSE,175,280,Automatic,1,FWD,8.4,Electric,0,0,0,4323,1809,1649,2585,175,1610,448,TRUE,50.3,461,8.5,60,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,150000,10000
MG Motor,ZS EV,2025,Essence,SUV,5,C-Segment SUV,2650000,Good,0,Electric Motor,FALSE,177,280,Automatic,1,FWD,8.5,Electric,0,0,0,4323,1809,1649,2581,175,1650,448,TRUE,50.3,461,9,60,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,150000,10000
MG Motor,Gloster,2025,Sharp 7Str,SUV,7,Premium Full-Size SUV,4150000,Excellent,1996,Diesel,TRUE,215,480,Automatic,8,RWD,9.8,Diesel,14.5,10,12.5,4985,1926,1867,2950,220,2280,343,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,150000,10000
MG Motor,Gloster,2025,Savvy 6Str,SUV,6,Premium Full-Size SUV,4550000,Excellent,1996,Diesel,TRUE,215,480,Automatic,8,4WD,10.5,Diesel,13.5,9.5,12,4985,1926,1867,2950,210,2350,400,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,150000,10000
MG Motor,Gloster,2025,Savvy 7Str,SUV,7,Premium SUV,3850000,Strong,1996,Diesel,TRUE,216,480,Automatic,8,4WD,10.5,Diesel,13.5,9.5,12.5,4985,1926,1867,2950,210,2450,343,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,150000,10000
Skoda,Slavia,2025,Classic,Sedan,5,Mid-size Sedan,1250000,Good,999,Turbo Petrol,TRUE,115,178,Manual,6,FWD,10.8,Petrol,20.32,13.5,17.5,4541,1752,1507,2651,179,1200,521,FALSE,0,0,0,0,5,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Skoda,Slavia,2025,Signature,Sedan,5,Compact Sedan,1650000,Good,999,Petrol,TRUE,115,178,Automatic,6,FWD,11.5,Petrol,19.5,13.5,17,4541,1752,1507,2651,179,1250,521,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Skoda,Slavia,2025,Prestige,Sedan,5,C-Segment,1950000,Good,1498,Turbo Petrol,TRUE,150,250,DCT,7,FWD,8.8,Petrol,18.7,13,16.8,4541,1752,1507,2651,179,1290,521,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Skoda,Slavia,2025,Signature AT,Sedan,5,C-Segment,1980000,Good,1498,Turbo Petrol,TRUE,148,250,DCT,7,FWD,8.8,Petrol,18.7,12,16,4541,1752,1507,2651,179,1285,521,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Skoda,Slavia,2025,Prestige AT,Sedan,5,C-Segment,1900000,Strong,1498,Turbo Petrol,TRUE,148,250,DCT,7,FWD,8.8,Petrol,18.7,12,16.5,4541,1752,1507,2651,179,1285,521,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4,100000,15000
Skoda,Slavia,2025,Prestige 1.5 DSG,Sedan,5,C-Segment,1980000,Good,1498,Turbo Petrol,TRUE,150,250,DCT,7,FWD,8.8,Petrol,19,12,17,4541,1752,1507,2651,179,1285,521,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Skoda,Kushaq,2025,Classic (1.0L TSI MT),SUV,5,Compact SUV,1250000,Good,999,Petrol,TRUE,115,178,Manual,6,FWD,10.5,Petrol,19,13,17,4225,1760,1612,2651,188,1210,385,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Skoda,Kushaq,2025,Onyx,SUV,5,C-Segment,1280000,Good,999,Turbo Petrol,TRUE,114,178,Manual,6,FWD,10.5,Petrol,19.2,13.5,17,4225,1760,1612,2651,188,1250,385,FALSE,0,0,0,0,5,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Skoda,Kushaq,2025,Signature,SUV,5,Compact SUV,2050000,Excellent,1498,Petrol,TRUE,150,250,DCT,7,FWD,8.8,Petrol,18.5,13,16.5,4225,1760,1612,2651,188,1315,385,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Skoda,Kushaq,2025,Prestige,SUV,5,Mid-Size SUV,1999000,Strong,1498,Petrol,TRUE,148,250,DCT,7,FWD,9,Petrol,18,12,16,4225,1760,1612,2651,188,1310,385,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4,100000,15000
Skoda,Kushaq,2025,Signature AT,SUV,5,Compact SUV,2050000,Excellent,1498,Turbo Petrol,TRUE,150,250,DCT,7,FWD,8.6,Petrol,18.6,12,16.5,4225,1760,1612,2651,188,1290,385,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4,100000,15000
Skoda,Kushaq,2025,Prestige AT,SUV,5,C-Segment SUV,1950000,Excellent,1498,Turbo Petrol,TRUE,150,250,DCT,7,FWD,8.8,Petrol,18.5,11,15,4225,1760,1612,2651,188,1315,385,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Skoda,Kushaq,2025,Monte Carlo,SUV,5,Compact SUV,2050000,Excellent,1498,Petrol,TRUE,148,250,Automatic,7,FWD,9,Petrol,18.5,12,16,4225,1760,1612,2651,188,1280,385,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Skoda,Superb,2025,L&K,Sedan,5,Premium Executive Sedan,5500000,Strong,1984,Petrol,TRUE,190,320,DCT,7,FWD,7.5,Petrol,14.8,10.5,14.5,4902,1849,1481,2841,145,1650,645,FALSE,0,0,0,0,5,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4,100000,15000
Skoda,Kodiaq,2025,L&K,SUV,7,Premium Mid-Size SUV,4300000,Excellent,1984,Petrol,TRUE,190,320,Automatic,7,AWD,7.8,Petrol,12.7,9,11.5,4699,1882,1665,2791,192,1790,630,FALSE,0,0,0,0,5,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4,100000,15000
Volkswagen,Virtus,2025,Comfortline,Sedan,5,C2-Sedan,1180000,Excellent,999,Turbo Petrol,TRUE,115,178,Manual,6,FWD,10.5,Petrol,20,14.5,18,4561,1752,1507,2651,179,1190,521,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Volkswagen,Virtus,2025,Highline,Sedan,5,Mid-size Sedan,1400000,Good,999,Turbo Petrol,TRUE,115,178,Manual,6,FWD,10.5,Petrol,19.5,13.5,18,4561,1752,1507,2651,179,1200,521,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Volkswagen,Virtus,2025,Topline,Sedan,5,C-Segment,1600000,Excellent,999,Turbo Petrol,TRUE,115,178,Automatic,6,FWD,10.5,Petrol,18.5,12.5,16,4561,1752,1507,2651,179,1240,521,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Volkswagen,Virtus,2025,GT Line,Sedan,5,Mid-size Sedan,1700000,Excellent,1498,Petrol,TRUE,150,250,Automatic,7,FWD,8.8,Petrol,18.5,12,16,4561,1752,1507,2651,179,1280,521,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Volkswagen,Virtus,2025,GT Plus,Sedan,5,C-Segment,1750000,Good,1498,Turbo Petrol,TRUE,148,250,DCT,7,FWD,8.9,Petrol,18.6,13.5,17.5,4561,1752,1507,2651,179,1280,521,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Volkswagen,Virtus,2025,Topline AT,Sedan,5,C-Segment,1620000,Strong,999,Turbo Petrol,TRUE,113,178,Automatic,6,FWD,10.5,Petrol,18,12,16,4561,1752,1507,2651,179,1250,521,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Volkswagen,Virtus,2025,GT Plus DSG,Sedan,5,C-Segment,1830000,Good,1498,Turbo Petrol,TRUE,150,250,Automatic,7,FWD,8.8,Petrol,18.6,11,16,4561,1752,1507,2651,179,1280,521,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Volkswagen,Taigun,2025,Comfortline,SUV,5,Compact SUV,1220000,Good,999,Turbo Petrol,TRUE,115,178,Manual,6,FWD,10.5,Petrol,19.85,14,17.5,4221,1760,1612,2651,188,1230,385,FALSE,0,0,0,0,5,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Volkswagen,Taigun,2025,Highline,SUV,5,Compact SUV,1475000,Good,999,Petrol,TRUE,115,178,Automatic,6,FWD,10.8,Petrol,18.1,12.5,16,4221,1760,1612,2651,188,1260,385,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Volkswagen,Taigun,2025,Topline,SUV,5,Compact SUV,1700000,Excellent,999,Turbo Petrol,TRUE,115,178,Automatic,6,FWD,10.5,Petrol,18.1,12,15.5,4221,1760,1612,2651,188,1270,385,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Volkswagen,Taigun,2025,GT Line,Compact SUV,5,C-Segment SUV,1900000,Excellent,1498,Petrol,TRUE,150,250,DCT,7,FWD,8.8,Petrol,18.1,12,16.5,4221,1760,1612,2651,188,1300,385,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Volkswagen,Taigun,2025,GT Plus,SUV,5,Mid-Size SUV,1925000,Excellent,1498,Petrol,TRUE,148,250,Automatic,7,FWD,9,Petrol,18.5,12,16,4221,1760,1612,2651,188,1310,385,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Volkswagen,Taigun,2025,Topline AT,SUV,5,C-Segment SUV,1680000,Strong,999,Petrol,TRUE,115,178,Automatic,6,FWD,11,Petrol,18.1,13.5,17,4221,1760,1612,2651,188,1270,385,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Volkswagen,Taigun,2025,GT Plus DSG,SUV,5,C-Segment SUV,1950000,Excellent,1498,Petrol,TRUE,148,250,Automatic,7,FWD,9.1,Petrol,18.6,12.5,16,4221,1760,1612,2651,188,1285,385,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Volkswagen,Tiguan,2025,Elegance,SUV,5,Premium Mid-Size SUV,3650000,Good,1984,Turbo Petrol,TRUE,187,320,Automatic,7,AWD,7.5,Petrol,12.65,9,11,4509,1839,1674,2681,149,1750,615,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,100000,15000
Renault,Kwid,2025,RXE,Hatchback,5,A-Segment,530000,Good,999,Petrol,FALSE,67,91,Manual,5,FWD,16,Petrol,21.7,17,20,3731,1579,1474,2422,184,750,279,FALSE,0,0,0,0,2,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,50000,10000
Renault,Kwid,2025,RXL (O),Hatchback,5,A-Segment,545000,Good,999,Petrol,FALSE,68,91,Manual,5,FWD,15.5,Petrol,21.7,16,19,3731,1579,1474,2422,184,750,279,FALSE,0,0,0,0,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,50000,10000
Renault,Kwid,2025,RXT,Hatchback,5,Entry-Level Hatchback,590000,Good,999,Petrol,FALSE,68,91,AMT,5,FWD,15.5,Petrol,22,17.5,20,3731,1579,1474,2422,184,780,279,FALSE,0,0,0,0,2,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,50000,10000
Renault,Kwid,2025,Climber,Hatchback,5,A-Segment,630000,Average,999,Petrol,FALSE,68,91,AMT,5,FWD,15.5,Petrol,22,17,20,3731,1579,1490,2422,184,750,279,FALSE,0,0,0,0,2,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,50000,10000
Renault,Kwid,2025,RXT AMT,Hatchback,5,A-Segment,615000,Average,999,Petrol,FALSE,68,91,AMT,5,FWD,17,Petrol,22,17,19.5,3731,1579,1474,2422,184,780,279,FALSE,0,0,0,0,2,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,50000,10000
Renault,Kwid,2025,Climber AMT,Hatchback,5,A-Segment,640000,Average,999,Petrol,FALSE,68,91,AMT,5,FWD,16.5,Petrol,22,15.5,18.5,3731,1579,1490,2422,184,780,279,FALSE,0,0,0,0,2,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,50000,10000
Renault,Triber,2025,RXE,MPV,7,Compact MUV,675000,Strong,999,Petrol,FALSE,72,96,Manual,5,FWD,15,Petrol,19,14,18,3990,1739,1643,2636,182,960,84,FALSE,0,0,0,0,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,50000,10000
Renault,Triber,2025,RXL,MPV,7,Compact MUV,720000,Good,999,Petrol,FALSE,72,96,Manual,5,FWD,16.5,Petrol,19,14.5,17,3990,1739,1643,2636,182,995,84,FALSE,0,0,0,0,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,50000,10000
Renault,Triber,2025,RXT,MPV,7,Sub-Compact MUV,800000,Good,999,Petrol,FALSE,72,96,Manual,5,FWD,16,Petrol,20,16,18,3990,1739,1643,2636,182,1000,84,FALSE,0,0,0,0,4,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2,50000,10000
Renault,Triber,2025,RXZ,MPV,7,Entry-Level MPV,895000,Good,999,Petrol,FALSE,71,96,Manual,5,FWD,16,Petrol,19,14,17.5,3990,1739,1643,2636,182,1005,625,FALSE,0,0,0,0,4,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2,50000,10000
Renault,Triber,2025,RXT AMT,MPV,7,Entry-Level MPV,815000,Average,999,Petrol,FALSE,72,96,AMT,5,FWD,14.5,Petrol,18.2,13.5,16.5,3990,1739,1643,2636,182,995,84,FALSE,0,0,0,0,4,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2,50000,10000
Renault,Triber,2025,RXZ AMT,MPV,7,Compact MPV,930000,Average,999,Petrol,FALSE,72,96,AMT,5,FWD,14.5,Petrol,18.2,12.5,16.5,3990,1739,1643,2636,182,1040,625,FALSE,0,0,0,0,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2,50000,10000
Renault,Kiger,2025,RXE,Compact SUV,5,Sub-4 Meter SUV,625000,Good,999,Petrol,FALSE,72,96,Manual,5,FWD,14.5,Petrol,20.1,14,18.5,3991,1750,1600,2500,205,1012,405,FALSE,0,0,0,0,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,50000,10000
Renault,Kiger,2025,RXL,Sub-Compact SUV,5,B1-Segment,680000,Good,999,Petrol,FALSE,72,96,Manual,5,FWD,14,Petrol,20,15,18,3991,1750,1600,2500,205,1012,405,FALSE,0,0,0,0,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,50000,10000
Renault,Kiger,2025,RXT,Compact SUV,5,Sub-4m Compact SUV,775000,Good,999,Petrol,FALSE,72,96,Manual,5,FWD,14.5,Petrol,20.1,15,18,3991,1750,1600,2500,205,1012,405,FALSE,0,0,0,0,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,50000,10000
Renault,Kiger,2025,RXZ Turbo CVT,SUV,5,Sub-Compact SUV,1050000,Good,999,Petrol,TRUE,100,160,CVT,7,FWD,10.8,Petrol,18.2,13,17,3991,1750,1600,2500,205,1100,405,FALSE,0,0,0,0,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,50000,10000
Renault,Kiger,2025,RXT AMT,Crossover,5,Sub-Compact SUV,885000,Good,999,Petrol,FALSE,72,96,AMT,5,FWD,15.5,Petrol,19,14.5,17.5,3991,1750,1600,2500,205,1012,405,FALSE,0,0,0,0,4,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,50000,10000
Renault,Kiger,2025,RXZ AMT,Compact SUV,5,Sub-4 Meter SUV,975000,Good,999,Petrol,FALSE,72,96,AMT,5,FWD,14.5,Petrol,19,14,18,3991,1750,1600,2500,205,1012,405,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2,50000,10000
Nissan,Magnite,2025,Visia,SUV,5,Sub-Compact SUV,635000,Strong,999,Petrol,FALSE,71,96,Manual,5,FWD,14.5,Petrol,19.3,15.4,17.3,3994,1758,1572,2500,205,1039,336,FALSE,0,0,0,0,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,50000,10000
Nissan,Magnite,2025,Visia Plus,Sub-Compact SUV,5,B1-SUV,680000,Average,999,Petrol,FALSE,72,96,Manual,5,FWD,16,Petrol,19.5,14.5,18,3994,1758,1572,2500,205,1014,336,FALSE,0,0,0,0,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,50000,10000
Nissan,Magnite,2025,Acenta,SUV,5,Sub-Compact SUV,780000,Good,999,Petrol,FALSE,72,96,Manual,5,FWD,16,Petrol,19.3,14.5,17,3994,1758,1572,2500,205,1014,336,FALSE,0,0,0,0,4,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2,50000,10000
Nissan,Magnite,2025,N-Connecta,Compact SUV,5,Sub-4m Crossover,950000,Good,999,Petrol,TRUE,99,160,CVT,7,FWD,11.5,Petrol,19.4,14,18,3994,1758,1572,2500,205,1050,336,FALSE,0,0,0,0,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2,50000,10000
Nissan,Magnite,2025,Tekna,SUV,5,Compact SUV,1099000,Good,999,Petrol,TRUE,99,152,CVT,7,FWD,11.5,Petrol,19.4,14,17,3994,1758,1572,2500,205,1045,336,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2,50000,10000
Nissan,Magnite,2025,Tekna Plus,SUV,5,Compact SUV,1100000,Good,999,Turbo Petrol,TRUE,98,152,CVT,6,FWD,11.5,Petrol,19,13.5,16.5,3994,1758,1572,2500,205,1139,336,FALSE,0,0,0,0,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2,50000,10000
Nissan,Magnite,2025,Acenta AMT,Compact SUV,5,Sub-4 Meter SUV,775000,Good,999,Petrol,FALSE,72,96,AMT,5,FWD,14.5,Petrol,19.3,13.5,17,3994,1758,1572,2500,205,1050,336,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,50000,10000
Nissan,Magnite,2025,Tekna CVT,Crossover,5,Compact SUV,1050000,Good,999,Petrol,TRUE,98,152,CVT,7,FWD,12,Petrol,19.4,14.5,18,3994,1758,1572,2500,205,1039,336,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2,50000,10000
Nissan,X-Trail,2025,Prestige CVT,SUV,7,Premium Mid-Size SUV,3600000,Good,1497,Turbo Petrol,TRUE,201,305,CVT,7,AWD,7.5,Petrol,14.5,10.5,16,4680,1840,1725,2705,205,1750,485,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Citroen,C3,2025,Live,Hatchback,5,B-Segment,630000,Average,1199,Petrol,FALSE,82,115,Manual,5,FWD,14,Petrol,19.8,14,17,3981,1733,1604,2540,180,980,315,FALSE,0,0,0,0,3,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,40000,10000
Citroen,C3,2025,Feel,Hatchback,5,B-Segment Crossover,760000,Good,1198,Petrol,FALSE,82,115,Manual,5,FWD,13.5,Petrol,19.8,14.5,17.5,3981,1733,1586,2540,180,1040,315,FALSE,0,0,0,0,3,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,40000,10000
Citroen,C3,2025,Shine,Hatchback,5,Compact SUV,950000,Average,1199,Petrol,TRUE,109,190,Manual,6,FWD,10.5,Petrol,19.3,14.5,17.5,3981,1733,1604,2540,180,1060,315,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Citroen,C3,2025,Shine Turbo,Crossover,5,B-Segment,985000,Good,1199,Turbo Petrol,TRUE,110,190,Manual,6,FWD,9.8,Petrol,19,14,17,3981,1733,1586,2540,180,1100,315,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Citroen,C3,2025,Shine Turbo AT,Crossover,5,B-Segment,980000,Good,1199,Petrol,TRUE,110,205,Automatic,6,FWD,10,Petrol,18.5,13,16.5,3981,1733,1604,2540,180,1130,315,FALSE,0,0,0,0,3,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
